name,youtube_url,date,court,duration_minutes
Zenith 2026-02-11 - Bana 7,https://www.youtube.com/watch?v=-bJZbTEIt4Q,2026-02-11 20:30,Bana 7,110
Zenith 2026-02-11 - Bana 8,https://www.youtube.com/watch?v=iIJu6T2W4oU,2026-02-11 20:30,Bana 8,110
Tränare Onsdag 17.00 våren 2026 2026-02-11 - Bana 9,https://www.youtube.com/watch?v=1MuM0ICoIZ8,2026-02-11 17:49,Bana 9,90
Tränare Onsdag 17.00 våren 2026 2026-02-11 - Bana 10,https://www.youtube.com/watch?v=97mrJUDHHds,2026-02-11 17:49,Bana 10,90
Tränare Tisdag 20.30 våren 2026 2026-02-10,https://www.youtube.com/watch?v=KLy1--dfxl8,2026-02-10 20:30,Bana 8,90
Tränare Tisdag 17.00 våren 2026 2026-02-10 - Bana 7,https://www.youtube.com/watch?v=Eh1Os0-N-kM,2026-02-10 17:00,Bana 7,90
Tränare Tisdag 17.00 våren 2026 2026-02-10 - Bana 8,https://www.youtube.com/watch?v=rO1wgqTLK6k,2026-02-10 17:00,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-02-09 - Bana 10,https://www.youtube.com/watch?v=2G9rXa3_wMA,2026-02-09 20:30,Bana 10,90
Tränare Måndag 20.30 våren 2026 2026-02-09 - Bana 8,https://www.youtube.com/watch?v=MadEtZj8W2c,2026-02-09 20:30,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-02-09 - Bana 9,https://www.youtube.com/watch?v=TAHMbAgQMxY,2026-02-09 20:30,Bana 9,90
Smaragd 2026-02-09,https://www.youtube.com/watch?v=b1c2wYEQ_uE,2026-02-09 20:30,Bana 7,90
Tränare Måndag 19.00 våren 2026 2026-02-09 - Bana 10,https://www.youtube.com/watch?v=uLBsZMbPnxA,2026-02-09 19:00,Bana 10,90
Tränare Måndag 19.00 våren 2026 2026-02-09 - Bana 8,https://www.youtube.com/watch?v=ugcuWUufnKQ,2026-02-09 19:00,Bana 8,90
Tränare Måndag 19.00 våren 2026 2026-02-09 - Bana 9,https://www.youtube.com/watch?v=Xr_A277ttM8,2026-02-09 19:00,Bana 9,90
Sirius 2026-02-09,https://www.youtube.com/watch?v=e1hJGGdx_E0,2026-02-09 19:00,Bana 7,90
Tränare Måndag 17.00 våren 2026 2026-02-09 - Bana 7,https://www.youtube.com/watch?v=TuRqGLxSLjA,2026-02-09 17:00,Bana 7,120
Tränare Måndag 17.00 våren 2026 2026-02-09 - Bana 8,https://www.youtube.com/watch?v=LcgXliurMWs,2026-02-09 17:00,Bana 8,120
Tränare Måndag 17.00 våren 2026 2026-02-09 - Bana 9,https://www.youtube.com/watch?v=g81A27SUzLw,2026-02-09 17:00,Bana 9,120
Komet 2026-02-08 - Bana 10,https://www.youtube.com/watch?v=pn6ObyqM7Bc,2026-02-08 18:30,Bana 10,120
Komet 2026-02-08 - Bana 7,https://www.youtube.com/watch?v=or_6ea7F188,2026-02-08 18:30,Bana 7,120
Komet 2026-02-08 - Bana 8,https://www.youtube.com/watch?v=CrXR5w4xcE0,2026-02-08 18:30,Bana 8,120
Komet 2026-02-08 - Bana 9,https://www.youtube.com/watch?v=WUMHWL2Oqos,2026-02-08 18:30,Bana 9,120
Tränare Söndag 15.00 våren 2026 2026-02-08 - Bana 7,https://www.youtube.com/watch?v=E-fpxKaVaWA,2026-02-08 15:00,Bana 7,90
Tränare Söndag 15.00 våren 2026 2026-02-08 - Bana 8,https://www.youtube.com/watch?v=IrZihFIpd9A,2026-02-08 15:00,Bana 8,90
Final - Rasmus Bodén / Theo Hiller vs Manne Norman / Mårten Norman,https://www.youtube.com/watch?v=9IBj64edKEM,2026-02-07 19:30,Bana 8,90
Final - Sanna Thurin / Emma Haglund vs Tina Thurin / Ingrid Axland,https://www.youtube.com/watch?v=fVz8yByo5KY,2026-02-07 18:45,Bana 8,90
Semi 1 - Sanna Thurin / Emma Haglund vs Lina Russo / Camilla Nilsson,https://www.youtube.com/watch?v=4Rk5yS0mmvg,2026-02-07 15:10,Bana 4,90
Semi 2 - Tina Thurin / Ingrid Axland vs Sofia Russo / Amanda Östberg,https://www.youtube.com/watch?v=JDe1U5T_m4s,2026-02-07 15:10,Bana 8,90
Semi 1 - Fabian Ramén / Pavle Cani vs Rasmus Bodén / Theo Hiller,https://www.youtube.com/watch?v=5GbiTGgzTPg,2026-02-07 15:10,Bana 9,90
Kvart 1 - Sanna Thurin / Emma Haglund vs Milagros Llenas / Desiree Yrwing,https://www.youtube.com/watch?v=-tXmu7g9Fsw,2026-02-07 14:25,Bana 4,90
Kvart 2 - Lina Russo / Camilla Nilsson vs Elin Nordmark / Jessica Airey,https://www.youtube.com/watch?v=W7p4LFYFNwY,2026-02-07 14:25,Bana 10,90
Kvart 3 - Tina Thurin / Ingrid Axland vs Sigrid Sjölin / Sofia Thurin,https://www.youtube.com/watch?v=m8858tDQeII,2026-02-07 14:25,Bana 8,90
Kvart 2 - Rasmus Bodén / Theo Hiller vs Teodor Norup / Jon Jonze,https://www.youtube.com/watch?v=L3KJP1qxWzk,2026-02-07 14:25,Bana 9,90
Kvart 3 - Alfred Mjörnheim / Livio Jaconelli vs Rasmus Eklund / Eivind Stenström,https://www.youtube.com/watch?v=baA76jq_gwM,2026-02-07 14:25,Bana 7,90
Åttondel 1 - Irma Mtabingwa Demilo / Lova Hägglund vs Milagros Llenas / Desiree Yrwing,https://www.youtube.com/watch?v=JEUanhu3h-c,2026-02-07 13:40,Bana 4,90
Åttondel 2 - Elin Nordmark / Jessica Airey vs Malin Axland / Anna Thollander,https://www.youtube.com/watch?v=EKdGF7YKRww,2026-02-07 13:40,Bana 10,90
Åttondel 3 - Louise Eklund / Cornelia Björkquist vs Sigrid Sjölin / Sofia Thurin,https://www.youtube.com/watch?v=PjOhGDJuB6c,2026-02-07 13:40,Bana 8,90
Åttondel 2 - Nicklas Berger / Simon Bosell Klyvare vs Teodor Norup / Jon Jonze,https://www.youtube.com/watch?v=w39IXXVWP5o,2026-02-07 13:40,Bana 9,90
Åttondel 3 - Rasmus Eklund / Eivind Stenström vs Robin Persson Turegård / Mikael Lidström,https://www.youtube.com/watch?v=rkgvi3Ygke4,2026-02-07 13:40,Bana 7,90
Gruppspel - Anna Hjärpe / Karin Backström vs Milagros Llenas / Desiree Yrwing,https://www.youtube.com/watch?v=FohpfEXmhWE,2026-02-07 12:55,Bana 8,90
Gruppspel - Karin Leander / Sara Lindberg vs Sigrid Sjölin / Sofia Thurin,https://www.youtube.com/watch?v=bQINzjOOW0c,2026-02-07 12:55,Bana 10,90
Gruppspel - Max Attevall / Hannes Bleymann vs Mille Sahlberg Linder / Ossian Öhman,https://www.youtube.com/watch?v=FLzNcb6-QrA,2026-02-07 12:55,Bana 7,90
Gruppspel - Robin Persson Turegård / Mikael Lidström vs Martin Taxén / Manne Welin,https://www.youtube.com/watch?v=77OYYu4qot8,2026-02-07 12:55,Bana 9,90
Gruppspel - Amanda Norman / Johanna Rönnblom vs Louise Eklund / Cornelia Björkquist,https://www.youtube.com/watch?v=MhCbQlughm4,2026-02-07 12:10,Bana 4,90
Gruppspel - Tina Thurin / Ingrid Axland vs Elin Nordmark / Jessica Airey,https://www.youtube.com/watch?v=FjJfZJwO6-Y,2026-02-07 12:10,Bana 8,90
Gruppspel - Lina Russo / Camilla Nilsson vs Emilia Berg / Maja Berg,https://www.youtube.com/watch?v=_Id4-OyZF6w,2026-02-07 12:10,Bana 10,90
Gruppspel - Alfred Mjörnheim / Livio Jaconelli vs Nicklas Berger / Simon Bosell Klyvare,https://www.youtube.com/watch?v=w5W-BB8ErLA,2026-02-07 12:10,Bana 7,90
Gruppspel - Viktor Jonsson / Gustav Westergren vs Rasmus Bodén / Theo Hiller,https://www.youtube.com/watch?v=eQGFlS6apIM,2026-02-07 12:10,Bana 9,90
Gruppspel - Louise Eklund / Cornelia Björkquist vs Sanna Thurin / Emma Haglund,https://www.youtube.com/watch?v=qZvOZ4d8-IA,2026-02-07 11:25,Bana 4,90
Gruppspel - Elin Nordmark / Jessica Airey vs Milagros Llenas / Desiree Yrwing,https://www.youtube.com/watch?v=7NM3qTabm3g,2026-02-07 11:25,Bana 8,90
Gruppspel - Emilia Berg / Maja Berg vs Sigrid Sjölin / Sofia Thurin,https://www.youtube.com/watch?v=mTLdFtYaW_Q,2026-02-07 11:25,Bana 10,90
Gruppspel - Mille Sahlberg Linder / Ossian Öhman vs Nicklas Berger / Simon Bosell Klyvare,https://www.youtube.com/watch?v=zU5y-9_1YZ8,2026-02-07 11:25,Bana 7,90
Gruppspel - Rasmus Bodén / Theo Hiller vs Martin Taxén / Manne Welin,https://www.youtube.com/watch?v=7bEv_6BpX5k,2026-02-07 11:25,Bana 9,90
Gruppspel - Sanna Thurin / Emma Haglund vs Amanda Norman / Johanna Rönnblom,https://www.youtube.com/watch?v=raG0c8pS8zU,2026-02-07 10:40,Bana 4,90
Gruppspel - Tina Thurin / Ingrid Axland vs Anna Hjärpe / Karin Backström,https://www.youtube.com/watch?v=5aIpQ4AzyOU,2026-02-07 10:40,Bana 8,90
Gruppspel - Lina Russo / Camilla Nilsson vs Karin Leander / Sara Lindberg,https://www.youtube.com/watch?v=SyVNUkf8xZA,2026-02-07 10:40,Bana 10,90
Gruppspel - Alfred Mjörnheim / Livio Jaconelli vs Max Attevall / Hannes Bleymann,https://www.youtube.com/watch?v=TBIVKoWraQY,2026-02-07 10:40,Bana 7,90
Gruppspel - Viktor Jonsson / Gustav Westergren vs Robin Persson Turegård / Mikael Lidström,https://www.youtube.com/watch?v=6WAzcoSSYUs,2026-02-07 10:40,Bana 9,90
Zenith 2026-02-04 - Bana 7,https://www.youtube.com/watch?v=vicG9lO3tZU,2026-02-04 20:30,Bana 7,110
Zenith 2026-02-04 - Bana 8,https://www.youtube.com/watch?v=U9GCDrEWw50,2026-02-04 20:30,Bana 8,110
Tränare Tisdag 20.30 våren 2026 2026-02-03,https://www.youtube.com/watch?v=AjYv8jnds4U,2026-02-03 20:30,Bana 8,90
Tränare Tisdag 17.00 våren 2026 2026-02-03 - Bana 7,https://www.youtube.com/watch?v=H2Fk2-t3b_s,2026-02-03 17:00,Bana 7,90
Tränare Tisdag 17.00 våren 2026 2026-02-03 - Bana 8,https://www.youtube.com/watch?v=S8r5WfyRnRM,2026-02-03 17:00,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-02-02 - Bana 10,https://www.youtube.com/watch?v=4XWUndZd8Bc,2026-02-02 20:30,Bana 10,90
Tränare Måndag 20.30 våren 2026 2026-02-02 - Bana 8,https://www.youtube.com/watch?v=kDDNVmyq1q4,2026-02-02 20:30,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-02-02 - Bana 9,https://www.youtube.com/watch?v=brubcylBvtc,2026-02-02 20:30,Bana 9,90
Smaragd 2026-02-02,https://www.youtube.com/watch?v=iV6FMP--Bc0,2026-02-02 20:30,Bana 7,90
Tränare Måndag 19.00 våren 2026 2026-02-02 - Bana 10,https://www.youtube.com/watch?v=dW6jvnASkzk,2026-02-02 19:00,Bana 10,90
Tränare Måndag 19.00 våren 2026 2026-02-02 - Bana 8,https://www.youtube.com/watch?v=RE-z7t5WM-o,2026-02-02 19:00,Bana 8,90
Tränare Måndag 19.00 våren 2026 2026-02-02 - Bana 9,https://www.youtube.com/watch?v=9pWHC7Q0L6Q,2026-02-02 19:00,Bana 9,90
Sirius 2026-02-02,https://www.youtube.com/watch?v=z9DqoqVy3VI,2026-02-02 19:00,Bana 7,90
Tränare Måndag 17.00 våren 2026 2026-02-02 - Bana 7,https://www.youtube.com/watch?v=w-wRUhQTxDA,2026-02-02 17:00,Bana 7,120
Tränare Måndag 17.00 våren 2026 2026-02-02 - Bana 8,https://www.youtube.com/watch?v=gGpZZRpDdUc,2026-02-02 17:00,Bana 8,120
Tränare Måndag 17.00 våren 2026 2026-02-02 - Bana 9,https://www.youtube.com/watch?v=kmXSJdnjzho,2026-02-02 17:00,Bana 9,120
Komet 2026-02-01 - Bana 10,https://www.youtube.com/watch?v=gobcxLr68k8,2026-02-01 18:30,Bana 10,120
Komet 2026-02-01 - Bana 7,https://www.youtube.com/watch?v=c71TqkoEj6s,2026-02-01 18:30,Bana 7,120
Komet 2026-02-01 - Bana 8,https://www.youtube.com/watch?v=gitsWCots_I,2026-02-01 18:30,Bana 8,120
Komet 2026-02-01 - Bana 9,https://www.youtube.com/watch?v=DEqXEHYTxZ8,2026-02-01 18:30,Bana 9,120
Tränare Söndag 15.00 våren 2026 2026-02-01 - Bana 7,https://www.youtube.com/watch?v=Y2Ps3nX9dos,2026-02-01 15:00,Bana 7,90
Tränare Söndag 15.00 våren 2026 2026-02-01 - Bana 8,https://www.youtube.com/watch?v=nsUIGePixAs,2026-02-01 15:00,Bana 8,90
B - Final - Tilly Fransson / Felicia Lorentzen vs Vilma Rocio Ramirez Abrego / Iryna Koval,https://www.youtube.com/watch?v=73xAzjVeVw4,2026-01-31 19:45,Bana 9,90
Final - Isabella Mikkonen / Karolina Mikkonen vs Eva Baggström / Julia Gustavsson Örn,https://www.youtube.com/watch?v=psBImLwx22I,2026-01-31 19:00,Bana 7,90
B - Semi 1 - Frida Nilzén / Ann Vilhelmsson vs Tilly Fransson / Felicia Lorentzen,https://www.youtube.com/watch?v=HTQ40mVgVIc,2026-01-31 19:00,Bana 9,90
B - Semi 2 - Vilma Rocio Ramirez Abrego / Iryna Kovalenko vs Eva Iveroth / Ulrika Langels,https://www.youtube.com/watch?v=lTqtq7g7KZc,2026-01-31 19:00,Bana 10,90
Semi 1 - Åsa Zonabend / Kathryn Franzén vs Isabella Mikkonen / Karolina Mikkonen,https://www.youtube.com/watch?v=7fa54ho2bcg,2026-01-31 18:15,Bana 7,90
Semi 2 - Eva Baggström / Julia Gustavsson Örn vs Julia Fredriksson / Maria Ziedorn,https://www.youtube.com/watch?v=NAUaX7Enbzc,2026-01-31 18:15,Bana 8,90
B - Quart 3 - Eva Iveroth / Ulrika Langels vs Naime Sürenkök / Elmira Alexanderson,https://www.youtube.com/watch?v=4Q6P8KZSkJQ,2026-01-31 18:15,Bana 9,90
Semi 2 - Emil Wennersten / Vidar Hollinger vs Samuel Sundquist / Krister Sundquist,https://www.youtube.com/watch?v=D9PgGrsg468,2026-01-31 18:15,Bana 4,90
Quart 1 - Åsa Zonabend / Kathryn Franzén vs Anneli Bogren / Nancy Lai,https://www.youtube.com/watch?v=3wTb4hzml4Y,2026-01-31 17:30,Bana 7,90
Quart 2 - Elin Engström / Sara Raschperger vs Isabella Mikkonen / Karolina Mikkonen,https://www.youtube.com/watch?v=cb7V9SYv8Zs,2026-01-31 17:30,Bana 10,90
Quart 3 - Eva Baggström / Julia Gustavsson Örn vs Hedwig Widegren / Atrisa Ahmadi,https://www.youtube.com/watch?v=NrTyLyM07Vw,2026-01-31 17:30,Bana 9,90
Quart 4 - Julia Fredriksson / Maria Ziedorn vs Margit Haugholt / Frida Oelrich,https://www.youtube.com/watch?v=1NZuEoHiuCs,2026-01-31 17:30,Bana 8,90
Quart 1 - Mikael Lindahl / Jonas Pettersson vs Felix Sjögren / Anton Cakste,https://www.youtube.com/watch?v=01BDZXdJqfo,2026-01-31 17:30,Bana 4,90
Åttondel 1 - Anneli Bogren / Nancy Lai vs Maria Boberg / Ida Espmark Oldin,https://www.youtube.com/watch?v=rV6FsVpfajY,2026-01-31 16:45,Bana 7,90
Åttondel 2 - Anette Svensson / Susanna Tiainen vs Margit Haugholt / Frida Oelrich,https://www.youtube.com/watch?v=_NXaMki-Td0,2026-01-31 16:45,Bana 8,90
B - Quart 1 - Tilly Fransson / Felicia Lorentzen vs Jacqueline Jaconelli / Barbara Yano Al,https://www.youtube.com/watch?v=8gBt7CeG76k,2026-01-31 16:45,Bana 9,90
B - Quart 2 - Vilma Rocio Ramirez Abrego / Iryna Kovalenko vs Anna Svanberg / Zey Özgirgin,https://www.youtube.com/watch?v=PbafFR_Fk0M,2026-01-31 16:45,Bana 10,90
Åttondel 1 - Johan Broman / Leonardo Broman Klemming vs Felix Sjögren / Anton Cakste,https://www.youtube.com/watch?v=i4zU5Gmq97A,2026-01-31 16:45,Bana 4,90
Gruppspel - Joacim Danielsson / Erik Båth vs Christian Wigren / Johan Hyltner,https://www.youtube.com/watch?v=Kz-6xoy4kB0,2026-01-31 16:00,Bana 4,90
Gruppspel - Anette Svensson / Susanna Tiainen vs Anna Svanberg / Zey Özgirgin,https://www.youtube.com/watch?v=hYObLyuzZ0Q,2026-01-31 16:00,Bana 9,90
Gruppspel - Vilma Rocio Ramirez Abrego / Iryna Kovalenko vs Anneli Bogren / Nancy Lai,https://www.youtube.com/watch?v=VYn0u_PjkWo,2026-01-31 15:15,Bana 7,90
Gruppspel - Mattias Dammander Åberg / Johan Walkey vs Elias Agnoletto Thorhard / Anton Ald,https://www.youtube.com/watch?v=3wK0V2vb8fA,2026-01-31 15:15,Bana 4,90
Gruppspel - Isabella Mikkonen / Karolina Mikkonen vs Tilly Fransson / Felicia Lorentzen,https://www.youtube.com/watch?v=lKyQFAe-_Ss,2026-01-31 15:15,Bana 9,90
Gruppspel - Frida Nilzén / Ann Vilhelmsson vs Margit Haugholt / Frida Oelrich,https://www.youtube.com/watch?v=o3Fe3riLQ3g,2026-01-31 14:30,Bana 7,90
Gruppspel - Maria Boberg / Ida Espmark Oldin vs Eva Iveroth / Ulrika Langels,https://www.youtube.com/watch?v=PVR7b25AD3k,2026-01-31 14:30,Bana 8,90
Gruppspel - Mattias Dammander Åberg / Johan Walkey vs Joacim Danielsson / Erik Båth,https://www.youtube.com/watch?v=NX_irLIfmqI,2026-01-31 14:30,Bana 4,90
Gruppspel - Eva Iveroth / Ulrika Langels vs Julia Fredriksson / Maria Ziedorn,https://www.youtube.com/watch?v=5inVT6kiQ24,2026-01-31 13:45,Bana 8,90
Gruppspel - Anneli Bogren / Nancy Lai vs Eva Baggström / Julia Gustavsson Örn,https://www.youtube.com/watch?v=7l9-Xl2gowo,2026-01-31 13:45,Bana 7,90
Gruppspel - Margit Haugholt / Frida Oelrich vs Åsa Zonabend / Kathryn Franzén,https://www.youtube.com/watch?v=6Io7FzYTiOM,2026-01-31 13:00,Bana 7,90
Gruppspel - Eva Baggström / Julia Gustavsson Örn vs Vilma Rocio Ramirez Abrego / Iryna Kov,https://www.youtube.com/watch?v=j0RFOLv2Gm4,2026-01-31 13:00,Bana 8,90
Gruppspel - Åsa Zonabend / Kathryn Franzén vs Frida Nilzén / Ann Vilhelmsson,https://www.youtube.com/watch?v=UH0aI-5gLMo,2026-01-31 12:15,Bana 7,90
Gruppspel - Julia Fredriksson / Maria Ziedorn vs Maria Boberg / Ida Espmark Oldin,https://www.youtube.com/watch?v=90S0JxnRrTc,2026-01-31 12:15,Bana 8,90
Zenith 2026-01-28 - Bana 7,https://www.youtube.com/watch?v=eIyYBgRu25M,2026-01-28 20:30,Bana 7,110
Zenith 2026-01-28 - Bana 8,https://www.youtube.com/watch?v=Oz864ujdwxw,2026-01-28 20:30,Bana 8,110
Tränare Tisdag 20.30 våren 2026 2026-01-27,https://www.youtube.com/watch?v=S7hbXJ4tw5g,2026-01-27 20:30,Bana 8,90
Tränare Tisdag 17.00 våren 2026 2026-01-27 - Bana 7,https://www.youtube.com/watch?v=tEMQpbpwjwI,2026-01-27 17:00,Bana 7,90
Tränare Tisdag 17.00 våren 2026 2026-01-27 - Bana 8,https://www.youtube.com/watch?v=yv90SrbTgOE,2026-01-27 17:00,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-26 - Bana 10,https://www.youtube.com/watch?v=Rw_OTyiqO48,2026-01-26 20:30,Bana 10,90
Tränare Måndag 20.30 våren 2026 2026-01-26 - Bana 8,https://www.youtube.com/watch?v=RVmoT-TXqMY,2026-01-26 20:30,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-26 - Bana 9,https://www.youtube.com/watch?v=AJRBaCpBl6g,2026-01-26 20:30,Bana 9,90
Smaragd 2026-01-26,https://www.youtube.com/watch?v=eCSYURCdlO4,2026-01-26 20:30,Bana 7,90
Tränare Måndag 19.00 våren 2026 2026-01-26 - Bana 10,https://www.youtube.com/watch?v=nD59mh2L0ZU,2026-01-26 19:00,Bana 10,90
Tränare Måndag 19.00 våren 2026 2026-01-26 - Bana 8,https://www.youtube.com/watch?v=jZXqlWKBrSg,2026-01-26 19:00,Bana 8,90
Tränare Måndag 19.00 våren 2026 2026-01-26 - Bana 9,https://www.youtube.com/watch?v=9k9FMIRNqlc,2026-01-26 19:00,Bana 9,90
Sirius 2026-01-26,https://www.youtube.com/watch?v=VS0Yu-hi_JM,2026-01-26 19:00,Bana 7,90
Tränare Måndag 17.00 våren 2026 2026-01-26 - Bana 7,https://www.youtube.com/watch?v=A1ckVweOV08,2026-01-26 17:00,Bana 7,120
Tränare Måndag 17.00 våren 2026 2026-01-26 - Bana 8,https://www.youtube.com/watch?v=kXlyYb7jXnI,2026-01-26 17:00,Bana 8,120
Tränare Måndag 17.00 våren 2026 2026-01-26 - Bana 9,https://www.youtube.com/watch?v=1wIYkjqgCEs,2026-01-26 17:00,Bana 9,120
Komet 2026-01-25 - Bana 10,https://www.youtube.com/watch?v=dCgJoR2Xbqw,2026-01-25 18:30,Bana 10,120
Komet 2026-01-25 - Bana 7,https://www.youtube.com/watch?v=t7Q6OGySloQ,2026-01-25 18:30,Bana 7,120
Komet 2026-01-25 - Bana 8,https://www.youtube.com/watch?v=JWEaY2gXIuk,2026-01-25 18:30,Bana 8,120
Komet 2026-01-25 - Bana 9,https://www.youtube.com/watch?v=pP21VQ3mcdU,2026-01-25 18:30,Bana 9,120
Tränare Söndag 15.00 våren 2026 2026-01-25 - Bana 7,https://www.youtube.com/watch?v=LKh7pIaTjuQ,2026-01-25 15:00,Bana 7,90
Tränare Söndag 15.00 våren 2026 2026-01-25 - Bana 8,https://www.youtube.com/watch?v=tSL46cKbn3Q,2026-01-25 15:00,Bana 8,90
Zenith 2026-01-21 - Bana 7,https://www.youtube.com/watch?v=AGx95zzoCz0,2026-01-21 20:30,Bana 7,110
Zenith 2026-01-21 - Bana 8,https://www.youtube.com/watch?v=T9O0FtfLKl4,2026-01-21 20:30,Bana 8,110
Tränare Tisdag 20.30 våren 2026 2026-01-20,https://www.youtube.com/watch?v=FS7zt_FsOvs,2026-01-20 20:30,Bana 8,90
Tränare Tisdag 17.00 våren 2026 2026-01-20 - Bana 7,https://www.youtube.com/watch?v=SSec5i4LQmk,2026-01-20 17:00,Bana 7,90
Tränare Tisdag 17.00 våren 2026 2026-01-20 - Bana 8,https://www.youtube.com/watch?v=rwL9TfG7zQQ,2026-01-20 17:00,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-19 - Bana 10,https://www.youtube.com/watch?v=rkYG1j2qILw,2026-01-19 20:30,Bana 10,90
Tränare Måndag 20.30 våren 2026 2026-01-19 - Bana 8,https://www.youtube.com/watch?v=zd3VSuOYNg4,2026-01-19 20:30,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-19 - Bana 9,https://www.youtube.com/watch?v=sY9CXA7hISc,2026-01-19 20:30,Bana 9,90
Smaragd 2026-01-19,https://www.youtube.com/watch?v=4hZTInoL54o,2026-01-19 20:30,Bana 7,90
Tränare Måndag 17.00 våren 2026 2026-01-19 - Bana 7,https://www.youtube.com/watch?v=J5NIw1n4xfk,2026-01-19 17:00,Bana 7,120
Tränare Måndag 17.00 våren 2026 2026-01-19 - Bana 8,https://www.youtube.com/watch?v=sn--x4TnLb8,2026-01-19 17:00,Bana 8,120
Tränare Måndag 17.00 våren 2026 2026-01-19 - Bana 9,https://www.youtube.com/watch?v=-0y4_0ljG90,2026-01-19 17:00,Bana 9,120
Komet 2026-01-18 - Bana 10,https://www.youtube.com/watch?v=Lpx5Sg3WNGo,2026-01-18 18:30,Bana 10,120
Komet 2026-01-18 - Bana 7,https://www.youtube.com/watch?v=TeKJYqv4ScQ,2026-01-18 18:30,Bana 7,120
Komet 2026-01-18 - Bana 8,https://www.youtube.com/watch?v=M2jSudLd7ho,2026-01-18 18:30,Bana 8,120
Komet 2026-01-18 - Bana 9,https://www.youtube.com/watch?v=o2t_3ioow80,2026-01-18 18:30,Bana 9,120
Tränare Söndag 15.00 våren 2026 2026-01-18 - Bana 7,https://www.youtube.com/watch?v=ADJX3l1PvOU,2026-01-18 15:00,Bana 7,90
Tränare Söndag 15.00 våren 2026 2026-01-18 - Bana 8,https://www.youtube.com/watch?v=VTCKvRnY1VQ,2026-01-18 15:00,Bana 8,90
Zenith 2026-01-14 - Bana 7,https://www.youtube.com/watch?v=HMf2tKvT_Rg,2026-01-14 20:30,Bana 7,110
Zenith 2026-01-14 - Bana 8,https://www.youtube.com/watch?v=tN8-Gs4FweE,2026-01-14 20:30,Bana 8,110
Tränare Tisdag 20.30 våren 2026 2026-01-13,https://www.youtube.com/watch?v=BBmq95BC77E,2026-01-13 20:30,Bana 8,90
Tränare Tisdag 17.00 våren 2026 2026-01-13 - Bana 7,https://www.youtube.com/watch?v=Wu8dzofJqSY,2026-01-13 17:00,Bana 7,90
Tränare Tisdag 17.00 våren 2026 2026-01-13 - Bana 8,https://www.youtube.com/watch?v=iES5Wt2VWrQ,2026-01-13 17:00,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-12,https://www.youtube.com/watch?v=ICdBd-TwUK0,2026-01-12 20:30,Bana 8,90
Tränare Måndag 20.30 våren 2026 2026-01-12 - Bana 10,https://www.youtube.com/watch?v=NEv9sCp72zo,2026-01-12 20:30,Bana 10,90
Tränare Måndag 20.30 våren 2026 2026-01-12 - Bana 9,https://www.youtube.com/watch?v=qGjKSgnRzak,2026-01-12 20:30,Bana 9,90
Smaragd 2026-01-12,https://www.youtube.com/watch?v=H92SsvP-ZQc,2026-01-12 20:30,Bana 7,90
Tränare Måndag 17.00 våren 2026 2026-01-12 - Bana 7,https://www.youtube.com/watch?v=cexzsrbYMvo,2026-01-12 17:00,Bana 7,120
Tränare Måndag 17.00 våren 2026 2026-01-12 - Bana 8,https://www.youtube.com/watch?v=b3dnmaudBHI,2026-01-12 17:00,Bana 8,120
Komet 2026-01-11 - Bana 10,https://www.youtube.com/watch?v=GxwIETznIm4,2026-01-11 18:30,Bana 10,120
Komet 2026-01-11 - Bana 7,https://www.youtube.com/watch?v=OAfbZRer0zc,2026-01-11 18:30,Bana 7,120
Komet 2026-01-11 - Bana 8,https://www.youtube.com/watch?v=aPKije6tk0U,2026-01-11 18:30,Bana 8,120
Komet 2026-01-11 - Bana 9,https://www.youtube.com/watch?v=HniCE9wp9ek,2026-01-11 18:30,Bana 9,120
Final - Anna Hjärpe / Johanna Frost vs Marike Boger / Iman Kalmoni,https://www.youtube.com/watch?v=IeDK6YMKgOI,2026-01-10 16:30,Bana 4,90
Semi 2 - Ulrika Sanders Jonsson / Karin Leander vs Marike Boger / Iman Kalmoni,https://www.youtube.com/watch?v=Nv0o2EQiZ-4,2026-01-10 15:45,Bana 4,90
Final - Stefan Karlsson / Samuel Larsson vs Mikael Lidström / Mikael Billfors Gustavsson,https://www.youtube.com/watch?v=3xNQPYbqiHs,2026-01-10 15:45,Bana 7,90
Gruppspel - Ulrika Sanders Jonsson / Karin Leander vs Kajsa Edholm / Erika Andersson,https://www.youtube.com/watch?v=v7ljy4tRSPo,2026-01-10 15:00,Bana 4,90
Semi 1 - Max Attevall / Hannes Bleymann vs Stefan Karlsson / Samuel Larsson,https://www.youtube.com/watch?v=tDef1datnsc,2026-01-10 15:00,Bana 7,90
Semi 2 - Mikael Lidström / Mikael Billfors Gustavsson vs Krister Sundquist / Fel Stavfors,https://www.youtube.com/watch?v=-eaT5eXggWI,2026-01-10 15:00,Bana 8,90
